,age,job,marital,education,balance,housing,loan,day,month,campaign
12742,42,unemployed,married,primary,11,0,0,7,jul,3
37927,42,services,divorced,secondary,11177,1,0,14,may,6
15158,59,retired,married,tertiary,6108,1,0,17,jul,2
5591,38,management,married,tertiary,5779,1,0,23,may,3
30067,49,self-employed,divorced,tertiary,0,0,0,4,feb,3
12141,39,admin.,divorced,secondary,32,0,1,20,jun,10
26383,33,entrepreneur,married,primary,2339,1,1,20,nov,1
18887,55,self-employed,married,secondary,4493,0,0,4,aug,1
38620,30,management,single,tertiary,355,1,0,15,may,2
35012,34,entrepreneur,married,tertiary,842,1,0,6,may,2
37232,32,management,single,tertiary,3,1,0,13,may,1
44247,49,management,divorced,tertiary,300,0,0,21,jul,1
22201,31,technician,single,tertiary,26,0,0,21,aug,4
8715,45,technician,married,secondary,1003,1,0,4,jun,1
1221,41,admin.,single,secondary,1715,1,0,8,may,1
35285,21,technician,single,secondary,64,1,0,7,may,1
11357,48,blue-collar,married,primary,649,0,0,19,jun,2
38594,40,blue-collar,married,secondary,5,1,0,15,may,2
25760,35,management,single,tertiary,304,1,0,19,nov,2
42029,65,retired,married,primary,1004,0,0,28,oct,1
11112,51,housemaid,married,primary,1093,0,1,18,jun,1
8803,48,technician,married,secondary,425,1,0,4,jun,4
35637,39,admin.,single,secondary,2345,1,0,8,may,2
37135,32,technician,married,secondary,-684,1,0,13,may,8
5458,32,management,married,tertiary,1667,1,0,23,may,3
3673,31,housemaid,single,secondary,1301,1,0,16,may,15
33498,35,blue-collar,single,primary,1277,1,0,20,apr,4
21730,35,management,single,tertiary,3576,1,0,19,aug,1
44865,29,unemployed,single,secondary,1055,0,0,23,sep,1
7268,26,technician,single,tertiary,8839,1,0,29,may,3
6314,49,management,married,tertiary,1304,1,0,27,may,1
32681,34,management,married,tertiary,91,0,0,17,apr,1
91,30,technician,married,secondary,152,1,1,5,may,2
1041,48,admin.,married,secondary,359,1,0,7,may,1
12702,41,housemaid,married,primary,1618,1,0,7,jul,2
3202,41,housemaid,married,primary,3291,1,0,15,may,4
20566,31,technician,married,tertiary,4089,0,0,12,aug,3
39354,42,services,married,secondary,1165,1,0,18,may,6
41285,35,technician,single,tertiary,992,1,0,26,aug,1
8089,33,management,married,tertiary,0,1,0,2,jun,1
41146,31,management,married,tertiary,537,1,0,18,aug,1
14696,40,management,married,secondary,4025,1,0,15,jul,4
4088,43,services,married,secondary,384,1,1,19,may,3
40743,33,management,single,tertiary,5437,0,0,10,aug,1
14417,43,services,married,secondary,778,0,0,14,jul,2
12579,54,retired,married,secondary,-488,0,1,3,jul,2
19546,30,technician,single,secondary,-232,0,1,7,aug,2
39149,22,admin.,single,secondary,1157,1,1,18,may,2
11129,27,entrepreneur,married,secondary,47,1,0,18,jun,4
11888,42,blue-collar,married,primary,161,1,0,20,jun,3
3639,52,services,married,secondary,108,1,0,15,may,12
5869,29,blue-collar,married,secondary,2,1,1,26,may,1
11459,54,blue-collar,married,primary,211,0,0,19,jun,2
13281,48,admin.,married,secondary,-509,0,1,8,jul,3
27193,36,management,married,tertiary,3537,1,0,21,nov,2
35793,39,admin.,married,primary,444,1,0,8,may,2
21450,37,management,single,tertiary,2074,0,0,18,aug,2
4011,27,management,single,tertiary,0,1,0,16,may,2
28069,59,retired,married,secondary,4457,0,0,28,jan,2
38957,30,services,single,secondary,631,1,0,18,may,1
17310,31,technician,married,secondary,17,1,0,28,jul,3
220,40,unemployed,married,secondary,219,1,0,5,may,1
39565,25,management,single,tertiary,1317,0,0,26,may,1
12658,54,blue-collar,married,primary,466,0,0,4,jul,1
11496,58,services,married,secondary,5087,0,0,19,jun,1
6294,28,student,single,tertiary,737,1,0,27,may,1
22563,36,management,single,tertiary,156,0,0,22,aug,1
15348,29,blue-collar,married,secondary,-643,1,0,18,jul,1
18416,51,technician,married,secondary,8758,0,0,31,jul,2
16122,34,blue-collar,married,primary,197,1,0,22,jul,1
29566,30,management,single,tertiary,409,0,0,3,feb,6
12184,35,management,married,tertiary,2316,0,0,20,jun,3
20731,54,retired,married,primary,309,0,0,13,aug,2
7254,39,blue-collar,married,secondary,-16,0,0,29,may,2
25502,31,management,married,tertiary,4924,1,0,19,nov,1
12632,41,services,married,secondary,6618,1,0,4,jul,1
23861,33,management,married,tertiary,310,0,0,29,aug,2
31978,30,admin.,married,secondary,695,1,0,13,apr,2
39438,35,admin.,single,secondary,1810,1,0,25,may,2
17393,34,entrepreneur,married,secondary,3994,0,1,28,jul,3
14665,31,unemployed,married,secondary,31,1,0,15,jul,6
23451,30,management,married,tertiary,549,0,0,28,aug,8
8732,48,blue-collar,married,primary,160,1,0,4,jun,3
31657,40,admin.,single,secondary,462,1,1,6,apr,1
24071,28,student,single,secondary,2351,0,0,22,oct,1
27641,43,technician,married,secondary,282,0,1,21,nov,2
4957,32,blue-collar,single,secondary,1067,1,0,21,may,2
28645,27,technician,single,secondary,223,0,1,29,jan,2
37761,46,housemaid,single,secondary,198,1,0,14,may,1
31892,34,unemployed,married,secondary,438,1,1,9,apr,1
39621,44,technician,single,tertiary,643,0,0,26,may,3
31085,37,services,married,secondary,1543,1,0,16,feb,2
5969,47,blue-collar,married,secondary,-614,1,0,26,may,2
28467,28,technician,single,secondary,250,0,1,29,jan,1
5407,25,blue-collar,single,primary,-221,1,0,23,may,1
17946,56,housemaid,single,secondary,68,0,1,30,jul,3
39369,32,technician,single,tertiary,1625,0,0,22,may,1
3323,42,technician,married,secondary,1865,1,0,15,may,1
7443,41,blue-collar,married,secondary,51,1,0,29,may,22
40424,33,management,single,tertiary,804,1,0,2,jul,1
33093,46,technician,married,secondary,0,0,0,20,apr,2
12033,60,management,married,tertiary,3895,0,1,20,jun,8
19996,55,management,married,tertiary,223,0,0,8,aug,5
41873,62,blue-collar,married,primary,1381,0,0,19,oct,1
40971,44,technician,divorced,secondary,14,0,0,13,aug,1
41836,43,services,married,primary,2557,1,0,15,oct,3
31632,36,blue-collar,married,secondary,2454,1,0,6,apr,1
17156,31,management,single,tertiary,949,1,0,28,jul,7
38740,54,blue-collar,married,secondary,1777,1,0,18,may,5
43354,77,management,married,tertiary,5619,0,0,25,mar,1
31084,37,technician,single,secondary,2442,0,0,16,feb,3
12170,34,blue-collar,married,secondary,2926,1,0,20,jun,25
40370,64,retired,married,secondary,5966,1,0,22,jun,1
38723,42,technician,married,tertiary,-378,1,1,15,may,7
16151,35,management,married,tertiary,-196,1,0,22,jul,2
327,47,technician,married,tertiary,831,1,0,5,may,3
15037,51,technician,married,secondary,563,1,0,17,jul,3
28751,42,admin.,divorced,secondary,936,0,0,30,jan,1
5259,33,blue-collar,married,primary,392,1,0,23,may,1
6837,33,blue-collar,married,secondary,-112,1,0,28,may,1
37565,45,blue-collar,single,secondary,0,1,0,14,may,7
17081,31,housemaid,single,secondary,0,1,0,25,jul,4
12437,40,admin.,married,secondary,220,1,0,30,jun,3
15759,53,management,divorced,secondary,28,1,0,21,jul,1
21307,30,admin.,single,tertiary,1535,0,0,18,aug,4
137,43,services,single,unknown,0,0,0,5,may,1
20344,43,unemployed,married,secondary,223,0,0,11,aug,4
791,44,blue-collar,married,primary,503,1,0,7,may,2
22746,33,technician,married,tertiary,74,0,0,25,aug,4
6519,26,technician,single,secondary,75,1,0,27,may,2
18910,46,retired,divorced,tertiary,-48,0,0,4,aug,4
24663,37,admin.,married,tertiary,1988,0,0,17,nov,2
37907,40,blue-collar,married,primary,105,1,0,14,may,2
36286,56,self-employed,divorced,tertiary,966,1,0,11,may,2
15778,57,retired,married,primary,4,0,0,21,jul,5
11532,44,blue-collar,married,secondary,17,1,0,19,jun,14
4049,27,admin.,single,secondary,276,1,0,19,may,2
2875,54,blue-collar,married,primary,1691,1,0,14,may,1
14616,34,services,married,secondary,29,1,0,15,jul,5
12994,43,entrepreneur,single,tertiary,42,0,0,7,jul,1
23905,34,technician,divorced,secondary,7,1,1,29,aug,2
35228,30,blue-collar,single,secondary,959,1,0,7,may,1
7569,38,management,divorced,tertiary,4425,1,0,30,may,1
19787,31,management,single,tertiary,2978,1,0,8,aug,2
34561,43,blue-collar,married,primary,2598,0,0,5,may,2
2666,31,technician,married,tertiary,0,1,1,13,may,2
2677,42,services,married,secondary,693,1,0,13,may,2
16569,60,technician,single,secondary,12,0,0,24,jul,1
5648,38,technician,single,secondary,283,1,0,26,may,1
36046,50,blue-collar,married,secondary,2419,1,0,11,may,1
3591,59,retired,divorced,secondary,337,1,0,15,may,4
29152,38,management,married,tertiary,661,1,0,2,feb,1
20095,39,management,married,tertiary,380,0,0,11,aug,4
18883,34,unknown,married,unknown,164,0,0,4,aug,2
44423,42,admin.,married,secondary,641,0,0,4,aug,1
10532,30,services,single,tertiary,44,0,0,16,jun,2
19761,51,blue-collar,married,primary,507,1,0,8,aug,2
35128,25,student,single,secondary,115,0,0,6,may,2
2217,32,unemployed,married,primary,324,1,0,12,may,1
15700,58,technician,married,secondary,471,1,1,21,jul,1
20916,53,technician,married,secondary,100,0,0,13,aug,4
9692,35,admin.,single,tertiary,-162,1,1,6,jun,1
40396,37,entrepreneur,married,tertiary,1649,0,1,1,jul,3
605,39,blue-collar,married,secondary,285,1,1,6,may,1
13056,26,admin.,single,secondary,-378,0,1,8,jul,1
34349,24,student,single,unknown,782,0,0,4,may,7
8549,25,technician,single,secondary,-80,1,1,3,jun,1
22443,54,housemaid,married,primary,179,0,0,22,aug,2
13682,29,management,single,tertiary,0,1,0,9,jul,1
41385,63,entrepreneur,married,primary,2287,0,0,1,sep,1
45131,47,management,married,tertiary,0,0,0,27,oct,1
24884,38,management,single,tertiary,427,1,0,18,nov,1
41048,26,admin.,single,secondary,255,0,0,14,aug,2
19341,31,technician,single,secondary,200,0,0,6,aug,2
1223,26,blue-collar,married,secondary,20,1,0,8,may,1
9182,48,admin.,married,secondary,1099,0,1,5,jun,1
38076,33,blue-collar,married,secondary,686,1,1,14,may,6
17371,27,technician,single,secondary,3305,0,1,28,jul,3
7997,46,blue-collar,married,primary,938,1,0,2,jun,2
10832,36,blue-collar,married,secondary,7265,0,0,17,jun,1
38044,55,admin.,divorced,secondary,-288,1,0,14,may,4
40759,80,retired,married,unknown,355,0,0,10,aug,1
30612,32,services,single,secondary,124,1,0,6,feb,3
8306,58,retired,married,secondary,1604,1,0,2,jun,3
32477,37,management,married,tertiary,1594,1,0,17,apr,1
21866,52,technician,divorced,secondary,511,0,1,20,aug,4
5820,45,management,married,tertiary,2316,1,0,26,may,3
31097,51,technician,married,secondary,196,1,1,17,feb,1
16070,36,self-employed,married,secondary,189,1,0,22,jul,1
36007,42,services,married,secondary,714,1,1,8,may,1
23261,31,technician,divorced,secondary,-175,0,0,27,aug,15
36262,37,blue-collar,married,secondary,223,1,0,11,may,2
7968,43,entrepreneur,married,secondary,641,1,1,2,jun,4
44428,34,admin.,married,tertiary,69,0,1,4,aug,3
30381,35,management,single,unknown,186,1,0,5,feb,2
3240,60,retired,divorced,secondary,2479,1,1,15,may,1
42584,34,management,single,tertiary,2561,0,0,29,dec,1
7201,42,blue-collar,married,secondary,790,1,0,29,may,2
22591,45,services,married,secondary,1064,0,0,22,aug,6
32888,40,services,single,secondary,0,1,0,17,apr,2
27908,57,blue-collar,married,secondary,297,0,1,28,jan,2
8699,31,technician,single,tertiary,321,1,0,3,jun,16
15019,26,entrepreneur,married,secondary,-142,1,0,17,jul,1
6702,48,admin.,single,secondary,1150,1,0,28,may,1
33375,40,admin.,single,secondary,576,1,1,20,apr,3
34136,35,admin.,single,secondary,206,1,0,30,apr,2
24419,57,admin.,married,secondary,92,0,1,17,nov,3
39817,48,management,married,tertiary,3842,0,0,1,jun,2
41506,79,retired,married,secondary,723,0,0,9,sep,1
4883,32,technician,married,secondary,2693,1,0,21,may,1
33862,28,entrepreneur,single,tertiary,104,0,0,30,apr,1
14902,43,blue-collar,married,secondary,184,0,1,16,jul,11
29902,56,management,divorced,tertiary,2189,0,0,4,feb,1
38420,32,blue-collar,married,primary,252,1,0,15,may,1
8592,27,blue-collar,single,secondary,6010,1,0,3,jun,1
7502,36,blue-collar,married,primary,-1168,1,0,29,may,7
5709,59,technician,divorced,secondary,879,1,0,26,may,1
2934,33,technician,single,secondary,189,1,0,14,may,1
30949,34,unemployed,married,tertiary,582,1,0,9,feb,3
1879,33,technician,single,secondary,513,1,0,9,may,4
7533,37,self-employed,divorced,tertiary,601,1,0,30,may,1
11381,56,retired,married,primary,1906,0,1,19,jun,9
40923,49,technician,married,secondary,905,0,0,12,aug,1
11333,49,services,married,secondary,2058,0,0,18,jun,3
17613,59,technician,married,primary,309,0,1,29,jul,5
28790,51,entrepreneur,single,tertiary,0,0,0,30,jan,1
19972,52,services,married,primary,1625,0,0,8,aug,2
32160,76,housemaid,divorced,primary,1411,0,0,15,apr,3
44012,37,services,single,secondary,23,1,0,28,jun,1
37484,37,admin.,married,secondary,68,1,1,13,may,2
1798,33,unemployed,married,secondary,-131,1,1,9,may,2
6370,26,blue-collar,married,secondary,284,1,0,27,may,1
43350,37,services,married,secondary,2678,0,0,25,mar,1
37060,28,blue-collar,single,secondary,53,1,0,13,may,1
20457,33,technician,single,secondary,827,1,0,12,aug,4
32431,39,services,divorced,secondary,2140,1,0,16,apr,1
24673,34,self-employed,single,tertiary,876,1,0,17,nov,2
31159,56,services,divorced,secondary,935,0,0,26,feb,1
3488,48,blue-collar,married,primary,680,1,0,15,may,4
23572,37,management,married,tertiary,6743,0,0,28,aug,13
20679,55,management,married,tertiary,568,0,0,12,aug,10
16464,30,admin.,single,tertiary,536,1,0,23,jul,1
2274,33,management,single,tertiary,239,0,0,12,may,5
16042,41,technician,single,tertiary,145,0,0,22,jul,2
44508,29,admin.,single,secondary,464,0,0,10,aug,2
22235,31,management,single,tertiary,284,0,0,21,aug,4
4917,27,blue-collar,married,secondary,1600,1,0,21,may,1
37270,31,blue-collar,married,primary,1127,1,0,13,may,1
39508,32,services,single,secondary,152,1,0,25,may,2
24676,44,management,married,tertiary,724,1,0,17,nov,2
10890,42,blue-collar,married,secondary,193,1,0,17,jun,1
610,29,technician,single,tertiary,405,1,0,6,may,1
35435,40,unemployed,divorced,secondary,193,1,0,7,may,1
42624,31,technician,single,secondary,2544,0,0,12,jan,1
26269,32,blue-collar,married,primary,187,0,0,20,nov,1
17575,56,blue-collar,married,unknown,6710,0,0,29,jul,2
29221,61,housemaid,single,unknown,893,0,0,2,feb,1
15785,34,entrepreneur,married,primary,0,1,0,21,jul,3
24187,51,technician,married,secondary,58,1,0,17,nov,1
37815,58,blue-collar,divorced,primary,2246,1,0,14,may,2
20766,35,management,married,tertiary,481,0,0,13,aug,2
8520,30,services,divorced,secondary,167,1,0,3,jun,2
39499,46,unknown,married,primary,0,0,0,25,may,2
43391,61,management,married,tertiary,0,1,1,1,apr,1
6642,42,technician,married,secondary,-184,1,1,28,may,1
32,60,admin.,married,secondary,39,1,1,5,may,1
41522,77,retired,single,primary,300,0,0,9,sep,1
8167,30,blue-collar,single,secondary,99,1,0,2,jun,4
26012,50,management,married,tertiary,1597,0,0,19,nov,2
24751,45,technician,married,secondary,2269,1,0,18,nov,1
22408,35,management,single,secondary,1048,0,0,22,aug,2
28597,29,unemployed,single,secondary,12,1,0,29,jan,3
5645,49,technician,married,unknown,-287,1,0,26,may,1
24331,36,management,married,tertiary,5057,1,0,17,nov,1
15620,33,technician,married,secondary,3071,1,1,21,jul,1
6252,42,admin.,single,secondary,-847,1,0,27,may,2
33797,34,technician,single,tertiary,144,1,1,23,apr,16
11148,48,admin.,single,secondary,479,1,1,18,jun,3
19128,52,services,married,secondary,1000,0,0,5,aug,2
34484,35,blue-collar,married,primary,147,1,0,5,may,1
36419,25,student,single,primary,373,1,0,11,may,2
38996,28,admin.,married,secondary,-76,1,0,18,may,1
39261,47,services,married,secondary,49,1,0,18,may,4
12200,52,technician,divorced,secondary,2816,0,0,20,jun,3
21370,61,retired,married,primary,0,1,1,18,aug,13
26594,59,unemployed,married,primary,13836,0,0,20,nov,1
27087,34,management,single,tertiary,3679,1,0,21,nov,1
44867,36,admin.,single,secondary,60,1,0,23,sep,2
11347,57,housemaid,divorced,primary,7451,0,0,18,jun,4
13882,31,technician,married,secondary,0,1,1,10,jul,1
19230,30,self-employed,single,tertiary,1495,0,0,6,aug,2
3917,37,services,single,secondary,934,1,0,16,may,3
14587,51,self-employed,married,tertiary,146,0,0,15,jul,3
11719,38,technician,married,secondary,0,1,0,20,jun,1
5948,46,technician,married,unknown,626,1,0,26,may,2
24915,58,management,married,tertiary,0,1,0,18,nov,1
41503,30,blue-collar,single,secondary,161,0,1,8,sep,3
7042,25,blue-collar,married,secondary,192,1,0,28,may,3
40541,48,services,married,secondary,127,0,0,8,jul,1
37789,23,blue-collar,single,secondary,1105,1,0,14,may,1
20901,41,technician,single,tertiary,5389,0,0,13,aug,5
43668,43,self-employed,married,tertiary,10072,0,0,12,may,1
44709,38,management,married,tertiary,14352,0,0,6,sep,1
26470,44,services,married,secondary,-289,0,1,20,nov,1
24037,34,management,divorced,tertiary,36,0,0,29,aug,7
30207,41,blue-collar,married,primary,438,0,0,5,feb,1
24602,49,management,divorced,tertiary,1904,0,1,17,nov,2
8502,33,services,single,secondary,6531,1,0,3,jun,3
14606,36,services,married,secondary,0,1,1,15,jul,4
23963,36,self-employed,married,tertiary,10,0,0,29,aug,4
20072,46,blue-collar,married,secondary,438,0,0,8,aug,5
27308,32,management,single,tertiary,1716,0,0,21,nov,4
13144,51,management,married,tertiary,3604,0,1,8,jul,1
23405,33,technician,married,tertiary,148,0,0,27,aug,20
30459,33,management,divorced,tertiary,1,1,0,5,feb,8
15581,29,technician,married,tertiary,-14,0,0,21,jul,2
20012,32,technician,single,secondary,483,0,0,8,aug,3
40851,71,retired,divorced,tertiary,261,0,0,12,aug,2
29018,36,admin.,single,secondary,-207,0,0,2,feb,1
8591,33,unemployed,single,unknown,170,1,0,3,jun,1
987,42,entrepreneur,married,tertiary,157,1,1,7,may,1
28746,56,management,married,tertiary,4,1,1,30,jan,1
18461,36,technician,divorced,tertiary,1023,1,0,31,jul,4
25358,39,management,married,tertiary,9579,1,0,18,nov,3
14174,33,housemaid,married,primary,212,1,0,11,jul,2
22832,51,unemployed,married,secondary,1052,0,0,25,aug,4
43132,61,self-employed,divorced,tertiary,6610,0,0,24,feb,2
35978,43,blue-collar,married,primary,60,0,0,8,may,2
29994,28,services,single,secondary,458,0,0,4,feb,4
23617,55,services,married,secondary,879,0,0,28,aug,8
6313,30,unemployed,married,secondary,-98,1,0,27,may,1
176,48,unemployed,married,secondary,41,1,0,5,may,2
23001,30,management,single,secondary,19,0,0,26,aug,2
9383,38,blue-collar,married,secondary,926,0,1,6,jun,3
7868,35,blue-collar,married,primary,2708,1,0,30,may,2
41252,18,student,single,secondary,5,0,0,24,aug,2
19801,60,retired,married,secondary,345,1,1,8,aug,6
26182,34,management,divorced,tertiary,582,0,0,20,nov,3
28353,33,management,single,tertiary,973,0,0,29,jan,1
32818,35,blue-collar,married,secondary,199,1,0,17,apr,1
4546,37,technician,single,tertiary,5122,1,0,20,may,1
10017,61,retired,married,secondary,173,0,0,9,jun,2
40641,66,retired,married,tertiary,0,0,0,5,aug,1
6188,38,admin.,divorced,secondary,-212,1,0,27,may,2
45140,63,entrepreneur,married,secondary,3904,0,0,8,nov,1
1751,31,unemployed,married,primary,213,1,0,9,may,2
15856,45,blue-collar,married,primary,0,1,0,21,jul,4
21821,50,management,divorced,tertiary,30,0,0,20,aug,2
35721,50,technician,married,secondary,20,1,0,8,may,1
206,41,management,married,tertiary,176,1,1,5,may,1
25410,35,technician,married,secondary,2019,1,1,18,nov,2
